Date,Time,Timestamp,April 2025_Price,April 2025_Rate_Change,May 2025_Price,May 2025_Rate_Change,June 2025_Price,June 2025_Rate_Change
2025-04-06,14:43:00,2025-04-06 14:43:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:44:00,2025-04-06 14:44:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:44:00,2025-04-06 14:44:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:44:00,2025-04-06 14:44:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:44:00,2025-04-06 14:44:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:45:00,2025-04-06 14:45:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:45:00,2025-04-06 14:45:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:46:00,2025-04-06 14:46:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:46:00,2025-04-06 14:46:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:46:00,2025-04-06 14:46:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:46:00,2025-04-06 14:46:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:47:00,2025-04-06 14:47:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:47:00,2025-04-06 14:47:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:47:00,2025-04-06 14:47:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:47:00,2025-04-06 14:47:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:48:00,2025-04-06 14:48:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:48:00,2025-04-06 14:48:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:48:00,2025-04-06 14:48:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:48:00,2025-04-06 14:48:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:49:00,2025-04-06 14:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:49:00,2025-04-06 14:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:49:00,2025-04-06 14:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:49:00,2025-04-06 14:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:50:00,2025-04-06 14:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:50:00,2025-04-06 14:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:50:00,2025-04-06 14:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:50:00,2025-04-06 14:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:51:00,2025-04-06 14:51:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:51:00,2025-04-06 14:51:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:52:00,2025-04-06 14:52:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:52:00,2025-04-06 14:52:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:52:00,2025-04-06 14:52:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:52:00,2025-04-06 14:52:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:53:00,2025-04-06 14:53:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:53:00,2025-04-06 14:53:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:53:00,2025-04-06 14:53:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:54:00,2025-04-06 14:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:54:00,2025-04-06 14:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:54:00,2025-04-06 14:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:54:00,2025-04-06 14:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:55:00,2025-04-06 14:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:55:00,2025-04-06 14:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:55:00,2025-04-06 14:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:55:00,2025-04-06 14:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:49:00,2025-04-06 15:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:49:00,2025-04-06 15:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:49:00,2025-04-06 15:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:49:00,2025-04-06 15:49:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:50:00,2025-04-06 15:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:50:00,2025-04-06 15:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:50:00,2025-04-06 15:50:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:51:00,2025-04-06 15:51:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:51:00,2025-04-06 15:51:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:51:00,2025-04-06 15:51:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:51:00,2025-04-06 15:51:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:52:00,2025-04-06 15:52:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,15:52:00,2025-04-06 15:52:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-08,21:47:00,2025-04-08 21:47:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:47:00,2025-04-08 21:47:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:47:00,2025-04-08 21:47:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:47:00,2025-04-08 21:47:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:48:00,2025-04-08 21:48:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:48:00,2025-04-08 21:48:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:48:00,2025-04-08 21:48:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:49:00,2025-04-08 21:49:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:49:00,2025-04-08 21:49:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:49:00,2025-04-08 21:49:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:49:00,2025-04-08 21:49:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:50:00,2025-04-08 21:50:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:50:00,2025-04-08 21:50:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:50:00,2025-04-08 21:50:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:50:00,2025-04-08 21:50:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:51:00,2025-04-08 21:51:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-08,21:51:00,2025-04-08 21:51:00,231.55,-2.6 (-1.11%),232.05,-1.9 (-0.81%),232.35,-3.5 (-1.48%)
2025-04-09,12:16:00,2025-04-09 12:16:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:16:00,2025-04-09 12:16:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:16:00,2025-04-09 12:16:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:17:00,2025-04-09 12:17:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:17:00,2025-04-09 12:17:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:17:00,2025-04-09 12:17:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:17:00,2025-04-09 12:17:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:18:00,2025-04-09 12:18:00,230.4,-0.9 (-0.39%),230.75,-0.7 (-0.3%),230.85,-3.15 (-1.35%)
2025-04-09,12:18:00,2025-04-09 12:18:00,230.4,-0.9 (-0.39%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:18:00,2025-04-09 12:18:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:19:00,2025-04-09 12:19:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:19:00,2025-04-09 12:19:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:19:00,2025-04-09 12:19:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:19:00,2025-04-09 12:19:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:20:00,2025-04-09 12:20:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:20:00,2025-04-09 12:20:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:20:00,2025-04-09 12:20:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:21:00,2025-04-09 12:21:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:21:00,2025-04-09 12:21:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:21:00,2025-04-09 12:21:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:21:00,2025-04-09 12:21:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:22:00,2025-04-09 12:22:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:22:00,2025-04-09 12:22:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:22:00,2025-04-09 12:22:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:22:00,2025-04-09 12:22:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:23:00,2025-04-09 12:23:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:23:00,2025-04-09 12:23:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:23:00,2025-04-09 12:23:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:23:00,2025-04-09 12:23:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:24:00,2025-04-09 12:24:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:24:00,2025-04-09 12:24:00,230.25,-1.05 (-0.45%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:24:00,2025-04-09 12:24:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:24:00,2025-04-09 12:24:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:25:00,2025-04-09 12:25:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:25:00,2025-04-09 12:25:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:25:00,2025-04-09 12:25:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:25:00,2025-04-09 12:25:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:26:00,2025-04-09 12:26:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:26:00,2025-04-09 12:26:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:26:00,2025-04-09 12:26:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:26:00,2025-04-09 12:26:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:27:00,2025-04-09 12:27:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:27:00,2025-04-09 12:27:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:27:00,2025-04-09 12:27:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:27:00,2025-04-09 12:27:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:28:00,2025-04-09 12:28:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:28:00,2025-04-09 12:28:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:28:00,2025-04-09 12:28:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:28:00,2025-04-09 12:28:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:29:00,2025-04-09 12:29:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:29:00,2025-04-09 12:29:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:30:00,2025-04-09 12:30:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:30:00,2025-04-09 12:30:00,230.1,-1.2 (-0.52%),230.45,-1 (-0.43%),230.85,-3.15 (-1.35%)
2025-04-09,12:30:00,2025-04-09 12:30:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:30:00,2025-04-09 12:30:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:31:00,2025-04-09 12:31:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:31:00,2025-04-09 12:31:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:31:00,2025-04-09 12:31:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:31:00,2025-04-09 12:31:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:32:00,2025-04-09 12:32:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:32:00,2025-04-09 12:32:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:32:00,2025-04-09 12:32:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:32:00,2025-04-09 12:32:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:33:00,2025-04-09 12:33:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:33:00,2025-04-09 12:33:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:33:00,2025-04-09 12:33:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:33:00,2025-04-09 12:33:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:34:00,2025-04-09 12:34:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:34:00,2025-04-09 12:34:00,229.8,-1.5 (-0.65%),230.35,-1.1 (-0.48%),230.85,-3.15 (-1.35%)
2025-04-09,12:37:00,2025-04-09 12:37:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:37:00,2025-04-09 12:37:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:37:00,2025-04-09 12:37:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:37:00,2025-04-09 12:37:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:38:00,2025-04-09 12:38:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:38:00,2025-04-09 12:38:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:38:00,2025-04-09 12:38:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:38:00,2025-04-09 12:38:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:39:00,2025-04-09 12:39:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:39:00,2025-04-09 12:39:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:39:00,2025-04-09 12:39:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:39:00,2025-04-09 12:39:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:40:00,2025-04-09 12:40:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:40:00,2025-04-09 12:40:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:40:00,2025-04-09 12:40:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:41:00,2025-04-09 12:41:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:41:00,2025-04-09 12:41:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:41:00,2025-04-09 12:41:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:41:00,2025-04-09 12:41:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:42:00,2025-04-09 12:42:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:42:00,2025-04-09 12:42:00,229.75,-1.55 (-0.67%),230.1,-1.35 (-0.58%),230.85,-3.15 (-1.35%)
2025-04-09,12:42:00,2025-04-09 12:42:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:42:00,2025-04-09 12:42:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:43:00,2025-04-09 12:43:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:43:00,2025-04-09 12:43:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:43:00,2025-04-09 12:43:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:44:00,2025-04-09 12:44:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:44:00,2025-04-09 12:44:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:44:00,2025-04-09 12:44:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:44:00,2025-04-09 12:44:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:45:00,2025-04-09 12:45:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:45:00,2025-04-09 12:45:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:45:00,2025-04-09 12:45:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:45:00,2025-04-09 12:45:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:46:00,2025-04-09 12:46:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:46:00,2025-04-09 12:46:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:46:00,2025-04-09 12:46:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:47:00,2025-04-09 12:47:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:47:00,2025-04-09 12:47:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:47:00,2025-04-09 12:47:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:47:00,2025-04-09 12:47:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:48:00,2025-04-09 12:48:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
2025-04-09,12:48:00,2025-04-09 12:48:00,229.6,-1.7 (-0.73%),229.75,-1.7 (-0.73%),230.85,-3.15 (-1.35%)
